code,e
APS,http://www.fao.org/figis/skate/entities/codedentity/e6b8bba7-11c1-4b16-bedb-7483ebb49907
YTL,http://www.fao.org/figis/skate/entities/codedentity/666a9641-3ac8-4dd7-a975-a5c8107362c5
JGU,http://www.fao.org/figis/skate/entities/codedentity/424037a7-2f4f-4f55-8038-07a6bd1f234b
EVX,http://www.fao.org/figis/skate/entities/codedentity/bd8c5538-088e-4b9c-a93e-1ed86d7547e6
FSC,http://www.fao.org/figis/skate/entities/codedentity/6b630499-d6eb-435f-a860-73d86abfbd76
SMV,http://www.fao.org/figis/skate/entities/codedentity/56298487-2988-4337-8bad-fd48e8c7bfe2
BOQ,http://www.fao.org/figis/skate/entities/codedentity/85daf028-26b5-4586-b0a2-cc52e3120b19
IBH,http://www.fao.org/figis/skate/entities/codedentity/be1eec9f-a754-4a19-8156-0be5c08cb9c6
YNS,http://www.fao.org/figis/skate/entities/codedentity/3fca5b8b-821f-43c1-a08c-51c013c452e9
KDF,http://www.fao.org/figis/skate/entities/codedentity/7ea06b26-2bb4-4efd-863f-67810a437ce5
FTQ,http://www.fao.org/figis/skate/entities/codedentity/40d3aaa3-408e-45a5-acb7-ca72e289aece
GCB,http://www.fao.org/figis/skate/entities/codedentity/af4ff9e0-2fb4-4691-b7a0-95d0af91d786
OYD,http://www.fao.org/figis/skate/entities/codedentity/6c52b186-9954-4efb-b1f8-83462553fd46
KUR,http://www.fao.org/figis/skate/entities/codedentity/54563a37-a605-429b-9de8-a3c163670614
WAA,http://www.fao.org/figis/skate/entities/codedentity/7f9b4361-2745-4903-a9f9-3dbf78d6fae3
DTU,http://www.fao.org/figis/skate/entities/codedentity/03886ec8-b129-4de1-8b62-521d54e74b94
PIC,http://www.fao.org/figis/skate/entities/codedentity/2e3dd1ad-1e38-4b21-bd12-af11ac19b8ac
HEJ,http://www.fao.org/figis/skate/entities/codedentity/3dc6bbb1-4013-4970-b14b-dea00cd153dc
LTP,http://www.fao.org/figis/skate/entities/codedentity/3ecf3bca-c966-4d33-8844-7a1fa250d21e
JRW,http://www.fao.org/figis/skate/entities/codedentity/814580e5-94e6-45c7-b559-ef5daccf2680
YOD,http://www.fao.org/figis/skate/entities/codedentity/58cda326-8c9d-4f8c-ad79-a6322d3fcf39
FOF,http://www.fao.org/figis/skate/entities/codedentity/68d8ef5b-f55a-41d7-8eb3-672a881e491b
DMM,http://www.fao.org/figis/skate/entities/codedentity/d648e64e-1416-472f-9780-94267172bf9e
SIY,http://www.fao.org/figis/skate/entities/codedentity/a818e34c-426c-4be5-bd88-61b3110b7ec0
GPE,http://www.fao.org/figis/skate/entities/codedentity/e0daf967-880d-4057-b7f1-89584898f87b
BSS,http://www.fao.org/figis/skate/entities/codedentity/5f28b82f-6852-49b5-9c08-48db8cc7ab9b
AAU,http://www.fao.org/figis/skate/entities/codedentity/e8752214-e5ae-45c5-9aa2-a8de590b5337
URC,http://www.fao.org/figis/skate/entities/codedentity/fc66b35e-f372-4eef-9b76-1539a5570f82
MSN,http://www.fao.org/figis/skate/entities/codedentity/79749089-1cd2-4be9-92ed-99a297b01d51
RBQ,http://www.fao.org/figis/skate/entities/codedentity/6f6677f7-b9a5-4bb8-8906-5ce024675c11
MIE,http://www.fao.org/figis/skate/entities/codedentity/d4006907-19f7-4f28-bf95-83a6e85dae2d
HKZ,http://www.fao.org/figis/skate/entities/codedentity/2cf14c77-1bfe-4715-b96d-b1a78a7f5b41
LLC,http://www.fao.org/figis/skate/entities/codedentity/7f18813a-7b63-42cd-a33b-c2ade3a91b74
PEF,http://www.fao.org/figis/skate/entities/codedentity/e2e8ae40-ba5b-4657-a6b0-92075bcfab0d
BNL,http://www.fao.org/figis/skate/entities/codedentity/53ce78ae-5cd8-44ae-a0f7-5ffabf65e0ea
LRD,http://www.fao.org/figis/skate/entities/codedentity/d9c40589-0241-496d-af0f-9369b9106c5c
OVR,http://www.fao.org/figis/skate/entities/codedentity/c6f4194e-b58c-4836-a19a-fbbf292e86fb
PTE,http://www.fao.org/figis/skate/entities/codedentity/9bb35700-2e55-479c-8c66-d658fbb8cd23
LPS,http://www.fao.org/figis/skate/entities/codedentity/e979c99c-ba98-49a2-b551-4326382bec07
YKG,http://www.fao.org/figis/skate/entities/codedentity/3f27d290-a0ac-4305-9a24-9fbd45e9826c
HMB,http://www.fao.org/figis/skate/entities/codedentity/524374fa-68d3-40e7-bdd6-e36d0127bc15
DIP,http://www.fao.org/figis/skate/entities/codedentity/2656c230-aac1-40d6-b37f-3e9820cea2d7
OBK,http://www.fao.org/figis/skate/entities/codedentity/212ea18c-3097-4545-a608-e5ea46287317
KNS,http://www.fao.org/figis/skate/entities/codedentity/94306e80-b67d-4544-bf08-533f64ccf476
ACE,http://www.fao.org/figis/skate/entities/codedentity/44bd683e-2314-4a4c-9e18-f9529f7b0502
UVT,http://www.fao.org/figis/skate/entities/codedentity/a1858af5-641e-44a9-ab1a-e801df24ff89
BBT,http://www.fao.org/figis/skate/entities/codedentity/d9240729-9fa3-4514-bb5b-5a66ae23c9c9
MOQ,http://www.fao.org/figis/skate/entities/codedentity/e4363a29-a374-4838-81d1-5cbfaf6c9ae5
KMX,http://www.fao.org/figis/skate/entities/codedentity/11e0572a-ce8f-4085-bc90-aa1be385df26
IVO,http://www.fao.org/figis/skate/entities/codedentity/82a796a0-8d00-4a29-aed3-12532eb779b0
TKL,http://www.fao.org/figis/skate/entities/codedentity/01b34e59-0b9c-439c-bc7a-b29ba63c9058
PAI,http://www.fao.org/figis/skate/entities/codedentity/1955e5f2-1ea8-464b-88e8-590832a588d4
ZYD,http://www.fao.org/figis/skate/entities/codedentity/5a997676-34cf-4fae-a1b1-07256819fef5
NPN,http://www.fao.org/figis/skate/entities/codedentity/08a01054-6bf9-45cb-b340-204687ce7482
GYF,http://www.fao.org/figis/skate/entities/codedentity/08963753-2a12-4bd7-93ed-5e161c895326
ARS,http://www.fao.org/figis/skate/entities/codedentity/7273bccd-1367-448a-b5cf-e40ae56a1fa2
TSY,http://www.fao.org/figis/skate/entities/codedentity/640a348a-4bb3-4b75-b2b7-eefdea994d31
NNO,http://www.fao.org/figis/skate/entities/codedentity/2e4b108d-fc12-4871-9314-e55195ed8b9f
UCX,http://www.fao.org/figis/skate/entities/codedentity/a32ecbe6-5572-4358-ac59-5d210af44d56
DES,http://www.fao.org/figis/skate/entities/codedentity/00ed2e27-658a-4d6d-baf2-6d4cd1243800
FKN,http://www.fao.org/figis/skate/entities/codedentity/11427e07-8331-43cc-bf9f-5d6f65af8615
HXD,http://www.fao.org/figis/skate/entities/codedentity/d8931aab-7f38-4155-84d9-fc42860397cf
WTP,http://www.fao.org/figis/skate/entities/codedentity/167d7120-878c-4363-90b7-918907afa7e2
IHC,http://www.fao.org/figis/skate/entities/codedentity/e5807a50-f6e5-4d77-890b-046b3c0f14af
MCG,http://www.fao.org/figis/skate/entities/codedentity/75a4928b-96f7-4aa6-89a2-b62dd9047433
GFJ,http://www.fao.org/figis/skate/entities/codedentity/a74a87e4-c826-4f04-8fc7-0b968d66f416
EDQ,http://www.fao.org/figis/skate/entities/codedentity/4d7d6d23-8622-448f-a1ec-037e28e30035
NJS,http://www.fao.org/figis/skate/entities/codedentity/07868b97-b053-4670-b20b-3c5c0f9b2585
GUI,http://www.fao.org/figis/skate/entities/codedentity/7b1caa83-d88e-4361-8bb9-a0a6d2213b07
HUQ,http://www.fao.org/figis/skate/entities/codedentity/c7bf0898-1406-4faa-a1bc-72524b3ba955
ESP,http://www.fao.org/figis/skate/entities/codedentity/00704fb2-a441-4a2e-9a10-36601e1278e5
GSM,http://www.fao.org/figis/skate/entities/codedentity/7a57142e-a736-48b0-b9a5-dc98b7bc1b3f
RND,http://www.fao.org/figis/skate/entities/codedentity/a030168d-cfa6-4876-9fbb-5cfb62dffe68
OJK,http://www.fao.org/figis/skate/entities/codedentity/1750cdd7-d1b1-447d-9492-8ae4929d1026
NJR,http://www.fao.org/figis/skate/entities/codedentity/72891caa-8c41-4555-ae2b-73ea27291591
YCM,http://www.fao.org/figis/skate/entities/codedentity/107e8da0-b6d7-43c7-8b80-51ea98f93d57
AXS,http://www.fao.org/figis/skate/entities/codedentity/51a35515-e951-4ed9-9a48-02c9b03eefc9
EFB,http://www.fao.org/figis/skate/entities/codedentity/7bd7b4f0-2ff7-4e07-a9ce-674b123f006f
LWX,http://www.fao.org/figis/skate/entities/codedentity/077f07a0-9642-43e1-8774-cad26acedce3
YRL,http://www.fao.org/figis/skate/entities/codedentity/fe7bead0-d971-42de-a17a-62cfee241476
DPU,http://www.fao.org/figis/skate/entities/codedentity/abc9dc8d-e679-4a54-93d1-5639fbcb4cb7
RIR,http://www.fao.org/figis/skate/entities/codedentity/24184265-3310-414a-a6b6-0f9ad6335477
MGW,http://www.fao.org/figis/skate/entities/codedentity/17a372b2-1eaf-444d-8820-ee914a1e4cd5
EEK,http://www.fao.org/figis/skate/entities/codedentity/d6861d02-4585-43ea-998c-34d5f96fbd70
GBM,http://www.fao.org/figis/skate/entities/codedentity/07f7e857-a26a-451b-80ea-8976aadaed39
LWF,http://www.fao.org/figis/skate/entities/codedentity/e5f1e7d9-f9db-4f16-bf4d-5dbbb4f02b60
LZP,http://www.fao.org/figis/skate/entities/codedentity/bb6b74ea-a6df-4742-96e8-bf09bcfede57
TSE,http://www.fao.org/figis/skate/entities/codedentity/be0286e9-cc87-4474-8e69-93a4a66d62c6
MXE,http://www.fao.org/figis/skate/entities/codedentity/c3a76380-3f54-455e-9b63-913c9f7dc6a8
PHN,http://www.fao.org/figis/skate/entities/codedentity/6d0c03d0-4f3d-4c31-b8f2-57157e5247d4
TRB,http://www.fao.org/figis/skate/entities/codedentity/e889546b-a709-49fe-bd0d-a324b07bd959
EKE,http://www.fao.org/figis/skate/entities/codedentity/0ce0395c-0a9f-4ef8-90a7-c132e9412123
NML,http://www.fao.org/figis/skate/entities/codedentity/0c285b6b-b41b-4d6d-8240-decfce590d49
SEL,http://www.fao.org/figis/skate/entities/codedentity/06b67631-c201-41c6-aef5-3846359d5fc6
PVY,http://www.fao.org/figis/skate/entities/codedentity/112dade5-54c4-48ea-a0a2-dd9fcf4237e4
OEB,http://www.fao.org/figis/skate/entities/codedentity/41e6b583-d5d0-47bb-a22a-224704405a01
SOC,http://www.fao.org/figis/skate/entities/codedentity/86021df0-f907-478b-a677-98c079466b8f
DLX,http://www.fao.org/figis/skate/entities/codedentity/7d59459f-389f-4192-a198-8e89c251c354
APC,http://www.fao.org/figis/skate/entities/codedentity/6beec3e9-9be3-4acd-9e40-45c9882caa71
OES,http://www.fao.org/figis/skate/entities/codedentity/b7ebb79a-2e4a-4eea-b329-12cd2031d787
OTR,http://www.fao.org/figis/skate/entities/codedentity/ebfd871e-63bc-40a0-9e43-1ac5bdc897ea
MQB,http://www.fao.org/figis/skate/entities/codedentity/0b2f65c8-609c-4faa-8bcf-cbbd5474dea4
EKV,http://www.fao.org/figis/skate/entities/codedentity/762ceaba-15ef-459d-b3df-3f45b86cbc93
AHE,http://www.fao.org/figis/skate/entities/codedentity/326390c5-4e69-4100-850a-60d6e275af6c
CWD,http://www.fao.org/figis/skate/entities/codedentity/20f16259-4232-4901-9aa0-33c53359c968
SWA,http://www.fao.org/figis/skate/entities/codedentity/dc095ab8-aece-4a19-80d1-4c5092deb82d
EJN,http://www.fao.org/figis/skate/entities/codedentity/3c6902bd-9aed-47e6-8d2a-03c1d7d78a7f
UGA,http://www.fao.org/figis/skate/entities/codedentity/e467550c-113a-4723-bf56-4d99728a93e5
SOW,http://www.fao.org/figis/skate/entities/codedentity/ead7bef2-7834-45c2-8fbd-7b39078d53fc
SEH,http://www.fao.org/figis/skate/entities/codedentity/8bcfbb84-88c2-4975-a8c9-28aca5157e59
BSO,http://www.fao.org/figis/skate/entities/codedentity/b4249a76-f343-4235-83e2-4a0c86c483af
CLW,http://www.fao.org/figis/skate/entities/codedentity/90c18b11-3e09-49d6-8efa-4d7b6757cff7
GGE,http://www.fao.org/figis/skate/entities/codedentity/17924807-e694-429d-a6fe-0069e698cf17
CNT,http://www.fao.org/figis/skate/entities/codedentity/fe06f63a-54e6-480a-809a-9336c9f62034
FYS,http://www.fao.org/figis/skate/entities/codedentity/13d1720a-7b02-417c-9574-75d89b1f32b2
PTZ,http://www.fao.org/figis/skate/entities/codedentity/788b206e-8925-436d-8d5d-3a0cdbe9154a
STG,http://www.fao.org/figis/skate/entities/codedentity/1ac06f24-b199-4c55-84e5-ac453389d19f
OPU,http://www.fao.org/figis/skate/entities/codedentity/813a3d3b-30aa-4cec-b9d1-f0f7a9463f2f
IKK,http://www.fao.org/figis/skate/entities/codedentity/80d0b81e-6299-4dd4-b6bb-81a2b4c73f89
EGY,http://www.fao.org/figis/skate/entities/codedentity/fd439a77-4938-48f3-843a-050a9003d66c
BRI,http://www.fao.org/figis/skate/entities/codedentity/7e03ad78-f396-4949-9895-a9b84ae1feef
TDF,http://www.fao.org/figis/skate/entities/codedentity/bdd47038-9c10-41d0-99b4-be2aee5767c4
CFA,http://www.fao.org/figis/skate/entities/codedentity/f07ead38-b303-43ba-9ecd-6b55b7e462ff
POS,http://www.fao.org/figis/skate/entities/codedentity/a75a31ac-532d-4bd2-bab4-cec190805c9c
YFU,http://www.fao.org/figis/skate/entities/codedentity/decc3c11-0f93-4e3d-84ea-fff65bec2581
PRK,http://www.fao.org/figis/skate/entities/codedentity/360914fe-2aa2-4a08-8062-091a36aedbc3
BCF,http://www.fao.org/figis/skate/entities/codedentity/d0bd04e1-a3f1-46a0-a425-463ea07a90bf
GNF,http://www.fao.org/figis/skate/entities/codedentity/a2d9705e-d70f-44fe-8779-94047ff49b6b
WHE,http://www.fao.org/figis/skate/entities/codedentity/2841040e-94bf-4623-86dd-2cac74edac7e
YUT,http://www.fao.org/figis/skate/entities/codedentity/474d0f4a-244e-4260-9ac6-ebd2d7261843
PMY,http://www.fao.org/figis/skate/entities/codedentity/94b2ca69-deb7-41c9-9004-651faec6be73
AEW,http://www.fao.org/figis/skate/entities/codedentity/b844d9d6-fbb9-4123-9b2f-cb631d4f0370
OLX,http://www.fao.org/figis/skate/entities/codedentity/23945917-69ae-4241-816b-f5af0ef985a8
CBD,http://www.fao.org/figis/skate/entities/codedentity/76b5a28c-430c-4464-8316-b15a1ddfe237
TLU,http://www.fao.org/figis/skate/entities/codedentity/32754caa-e314-4171-a3af-c3f9427f8971
NAS,http://www.fao.org/figis/skate/entities/codedentity/cd91e124-c93c-42a4-b318-c550b4c79cc6
RMO,http://www.fao.org/figis/skate/entities/codedentity/8a5b1794-a16b-41f8-8bdc-ee754a5d289d
HDS,http://www.fao.org/figis/skate/entities/codedentity/b48ff8a4-342b-4b6d-9fef-5758acd83234
ICR,http://www.fao.org/figis/skate/entities/codedentity/59150f0a-c3e6-4bae-8c53-6deed5c02a92
DPA,http://www.fao.org/figis/skate/entities/codedentity/ec2b36c6-a33c-457b-b0eb-d6c3f2688330
LBM,http://www.fao.org/figis/skate/entities/codedentity/6dae3e9f-509b-4505-9565-ec84bffbd595
AQI,http://www.fao.org/figis/skate/entities/codedentity/ebe1708b-800d-40df-91dd-b5c2f7faf6e3
GPW,http://www.fao.org/figis/skate/entities/codedentity/90761326-e108-4ca5-b1c5-7093524c71b0
GIB,http://www.fao.org/figis/skate/entities/codedentity/8bf764f3-4d32-480e-8f3c-8679c8c515f7
MVF,http://www.fao.org/figis/skate/entities/codedentity/83fc4850-8469-42bd-8d5c-a040984e8031
TKK,http://www.fao.org/figis/skate/entities/codedentity/270dda11-3f90-4944-8da1-a21d04a6151b
SGJ,http://www.fao.org/figis/skate/entities/codedentity/6db33593-3ec9-428b-bad4-3d3bb43f9099
PGY,http://www.fao.org/figis/skate/entities/codedentity/db52d71c-79c9-48db-bf99-a768b335ed6e
OLZ,http://www.fao.org/figis/skate/entities/codedentity/bb186053-7786-48a7-9aa1-192586b50603
VAQ,http://www.fao.org/figis/skate/entities/codedentity/87109ae6-9d40-43ee-93a5-35edaeb9e1fe
HOU,http://www.fao.org/figis/skate/entities/codedentity/e3598c18-c1ad-4486-97ef-813b5492990c
HXG,http://www.fao.org/figis/skate/entities/codedentity/f85b207d-1968-421e-b563-15ec48cb80f3
UCH,http://www.fao.org/figis/skate/entities/codedentity/4ad71c6b-5ee0-4a6e-9690-2a36d7787e79
KPL,http://www.fao.org/figis/skate/entities/codedentity/cb619c1b-ab1c-48ce-aa89-439e6a4099a3
JDR,http://www.fao.org/figis/skate/entities/codedentity/2a7d6fba-1ef3-40c7-a7e9-605c0f87ddbc
REU,http://www.fao.org/figis/skate/entities/codedentity/c9ce23c5-658a-484c-a60e-6054f31779d2
OSO,http://www.fao.org/figis/skate/entities/codedentity/2dafce4d-3ac0-4214-bfee-f6aa3f605813
RTT,http://www.fao.org/figis/skate/entities/codedentity/4e41ba97-3602-4303-bb0e-917bba9911bd
AVO,http://www.fao.org/figis/skate/entities/codedentity/bc535216-3437-4d7d-88b7-faac8a0967a9
HKX,http://www.fao.org/figis/skate/entities/codedentity/979e856c-6187-4899-b654-1f76ec01cb6e
SDS,http://www.fao.org/figis/skate/entities/codedentity/62c58d71-31bb-41b9-8c90-05d9892325d1
BFN,http://www.fao.org/figis/skate/entities/codedentity/78fd58c7-253e-4e1d-83b6-c563ccd8f75c
AAW,http://www.fao.org/figis/skate/entities/codedentity/2cc907b4-df65-40a9-8214-18f48c87413d
CQY,http://www.fao.org/figis/skate/entities/codedentity/7f7a45e7-3331-448b-a9f2-4f032414d191
BUM,http://www.fao.org/figis/skate/entities/codedentity/4fec7db5-ea13-48dc-b60d-b8e756d8c4be
RHJ,http://www.fao.org/figis/skate/entities/codedentity/36366374-9b87-4506-a329-b976fb763f86
EGE,http://www.fao.org/figis/skate/entities/codedentity/dfda0c27-b28a-4b07-a5bc-1440b854dd7a
CEL,http://www.fao.org/figis/skate/entities/codedentity/54c2c7f4-bc51-4299-ad86-f2c2e2a39135
AIQ,http://www.fao.org/figis/skate/entities/codedentity/c9a6da40-4ac4-41bc-ade5-715960aa1365
OKQ,http://www.fao.org/figis/skate/entities/codedentity/8ea7b9ce-7a89-431e-ae21-4a97eed6364d
LMM,http://www.fao.org/figis/skate/entities/codedentity/58d6f5ef-86d4-4476-b9f6-bfd34ed0c8a6
EVD,http://www.fao.org/figis/skate/entities/codedentity/6792a533-aa41-4429-8399-1b69e3a9f356
TRP,http://www.fao.org/figis/skate/entities/codedentity/7677fc36-a74f-4743-8667-7027d6a7b549
BTX,http://www.fao.org/figis/skate/entities/codedentity/a6d87b70-6e21-4afb-b41c-a17f937af05a
RXR,http://www.fao.org/figis/skate/entities/codedentity/280b5e80-c045-4131-9d66-30efee52c054
LKM,http://www.fao.org/figis/skate/entities/codedentity/9e937092-0b5a-4edb-9a70-22c94643656e
GPC,http://www.fao.org/figis/skate/entities/codedentity/858dc02c-6ac9-48d7-b7f7-e33b4ced1065
YFA,http://www.fao.org/figis/skate/entities/codedentity/39590c93-49bb-470b-b957-5ed4a9d7580b
GSN,http://www.fao.org/figis/skate/entities/codedentity/ed8ca42e-1cff-4b6a-ba84-6c2aee797935
LCT,http://www.fao.org/figis/skate/entities/codedentity/4df598cf-45cf-4d1f-9e8e-487dc0553ca8
IHY,http://www.fao.org/figis/skate/entities/codedentity/ea328c6c-d5ac-41ea-ae37-13eeb2b90e62
BQP,http://www.fao.org/figis/skate/entities/codedentity/f24e2f69-cfd5-42e9-9237-a845e7ab40a2
ULJ,http://www.fao.org/figis/skate/entities/codedentity/e256ff11-7080-4134-a05e-247eb365abcb
ASJ,http://www.fao.org/figis/skate/entities/codedentity/64e04cb1-33a0-43c4-ab8f-5539829f88d6
GEA,http://www.fao.org/figis/skate/entities/codedentity/81dc1889-8799-410e-a094-816292a40c3e
ECH,http://www.fao.org/figis/skate/entities/codedentity/f2075954-cfaf-4fa9-b3b9-4737b6370a7c
BPG,http://www.fao.org/figis/skate/entities/codedentity/f0b74501-d4f2-4396-ad50-88ce37245591
SPK,http://www.fao.org/figis/skate/entities/codedentity/cffe6dc6-95ff-4ee4-94e9-a3ff60a769d3
YTP,http://www.fao.org/figis/skate/entities/codedentity/f317a6dd-9f94-49e2-baeb-a04569d016e4
TNS,http://www.fao.org/figis/skate/entities/codedentity/676d2233-66af-4926-98fe-ab49775ee78b
RLZ,http://www.fao.org/figis/skate/entities/codedentity/6a98811c-3792-4c0c-b4a1-30bbc827757c
PKB,http://www.fao.org/figis/skate/entities/codedentity/be53b8bd-8798-4c5c-ae6b-f972b0f70280
EYQ,http://www.fao.org/figis/skate/entities/codedentity/65855a04-2fca-4d2c-9b39-fb91da4bfbe3
FNT,http://www.fao.org/figis/skate/entities/codedentity/cc3b95ce-d023-43d4-92b9-f538c6b966a5
LLH,http://www.fao.org/figis/skate/entities/codedentity/08fb3d0e-a430-4851-b4cc-bcbc7eba4b38
PZA,http://www.fao.org/figis/skate/entities/codedentity/6cbf70eb-0cbe-44d9-bfe2-df158dbdbd2b
HQU,http://www.fao.org/figis/skate/entities/codedentity/87fc12de-11ad-4391-8bb5-45afb19c2a89
AHZ,http://www.fao.org/figis/skate/entities/codedentity/312c8f93-6800-48bb-8cb9-078731d9e50d
PAJ,http://www.fao.org/figis/skate/entities/codedentity/67280704-2dc4-4778-89ee-c7ffd8cfb758
OYE,http://www.fao.org/figis/skate/entities/codedentity/d4af8094-fa36-47d8-b182-9d80f9181562
CSY,http://www.fao.org/figis/skate/entities/codedentity/bef87be6-7d64-41bc-9955-80962acf880c
MUM,http://www.fao.org/figis/skate/entities/codedentity/ebf2099e-53cf-4b60-be70-bedb82394055
LPB,http://www.fao.org/figis/skate/entities/codedentity/eb114e6b-6938-4c97-ac25-f2ed385ad712
KST,http://www.fao.org/figis/skate/entities/codedentity/5d9a29eb-1002-4a59-8c63-e316166cace3
TJV,http://www.fao.org/figis/skate/entities/codedentity/10bfbe3c-c568-4c39-a737-e21c42880238
CLQ,http://www.fao.org/figis/skate/entities/codedentity/e5ff80b4-75b7-4aee-837c-5de4ea097676
HSU,http://www.fao.org/figis/skate/entities/codedentity/936a21a4-a228-4c9d-96e4-3603df83a66e
AYW,http://www.fao.org/figis/skate/entities/codedentity/8925616c-acf7-4417-afc6-f02e9df501e5
NYV,http://www.fao.org/figis/skate/entities/codedentity/b5350b6c-1c30-4782-b299-e392795baedb
AHH,http://www.fao.org/figis/skate/entities/codedentity/84995eb1-2d69-4524-885a-d61753e5f1c2
USR,http://www.fao.org/figis/skate/entities/codedentity/11814b75-c4c4-4910-8019-af6aaf4a7d03
NTK,http://www.fao.org/figis/skate/entities/codedentity/5709027f-e644-4a4e-970e-76acc4b5b1ac
LRR,http://www.fao.org/figis/skate/entities/codedentity/e86a7499-0582-4d53-b683-40b7881cd014
UIT,http://www.fao.org/figis/skate/entities/codedentity/45506b9c-a49f-4ae5-8bf5-db808c6f71b9
ODJ,http://www.fao.org/figis/skate/entities/codedentity/58bea4e4-9f80-4df7-a89e-f4d4986f09c5
YUD,http://www.fao.org/figis/skate/entities/codedentity/60762d07-4434-4397-abcf-952f3abe3532
MBQ,http://www.fao.org/figis/skate/entities/codedentity/c899beb1-8889-4309-8ade-64177531f2f0
YYS,http://www.fao.org/figis/skate/entities/codedentity/11d3fceb-4bdd-4527-831d-4f1dc7d71c96
GAG,http://www.fao.org/figis/skate/entities/codedentity/bd6dc8ad-65b2-4f6f-8cb7-c2ca8901f341
NJC,http://www.fao.org/figis/skate/entities/codedentity/a59402d7-2094-4fb5-ab11-4b30732d33a2
SVZ,http://www.fao.org/figis/skate/entities/codedentity/21466b82-f39a-46d3-93ee-857d68157b9f
PUU,http://www.fao.org/figis/skate/entities/codedentity/f2b7a801-984e-4662-a400-9fc7beb46fe3
HYN,http://www.fao.org/figis/skate/entities/codedentity/ae025aff-d542-4125-b2bf-f1d9bfb11e1e
BEJ,http://www.fao.org/figis/skate/entities/codedentity/c4c819d0-e1e3-4295-acc8-28fdf9be84a7
RBO,http://www.fao.org/figis/skate/entities/codedentity/ec751d09-fa3e-446a-a040-9059252ec386
YSY,http://www.fao.org/figis/skate/entities/codedentity/8742d0b6-ac06-4e8e-a4e4-ca480816cc68
